dataset,size,sample,sdg,qi,eq_threshold,rare_threshold,feature,n_targets,n_es,n_is,n_rs,n_eirs,ds
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,occupation,1000,979,45,262,5,0.005
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,relationship,1000,979,145,82,3,0.003
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,capital-loss,1000,979,0,43,0,0.0
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,1000,979,57,551,5,0.005
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,income,1000,979,136,0,0,0.0
adult,1000,0,PrivBayes_eps1000,QI1,5,0.1,_overall,1000,979,185,1000,36,0.036
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,workclass,1000,979,21,293,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,education-num,1000,979,10,309,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,occupation,1000,979,4,262,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,relationship,1000,979,15,82,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,capital-loss,1000,979,27,43,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,hours-per-week,1000,979,5,551,1,0.001
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,income,1000,979,21,0,0,0.0
adult,1000,0,PrivSyn_eps1,QI1,5,0.1,_overall,1000,979,29,1000,1,0.001
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,workclass,1000,979,37,293,2,0.002
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,education-num,1000,979,42,309,0,0.0
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,occupation,1000,979,12,262,2,0.002
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,relationship,1000,979,52,82,3,0.003
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,capital-loss,1000,979,65,43,0,0.0
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,1000,979,22,551,3,0.003
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,income,1000,979,45,0,0,0.0
adult,1000,0,PrivSyn_eps1000,QI1,5,0.1,_overall,1000,979,70,1000,9,0.009
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,workclass,1000,979,68,293,4,0.004
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,education-num,1000,979,126,309,3,0.003
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,occupation,1000,979,17,262,3,0.003
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,relationship,1000,979,102,82,1,0.001
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,capital-loss,1000,979,0,43,0,0.0
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,1000,979,42,551,1,0.001
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,income,1000,979,91,0,0,0.0
adult,1000,0,MWEMPGM_eps1,QI1,5,0.1,_overall,1000,979,145,1000,11,0.011
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,workclass,1000,979,118,293,1,0.001
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,education-num,1000,979,182,309,19,0.019
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,occupation,1000,979,36,262,1,0.001
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,relationship,1000,979,129,82,5,0.005
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,1000,979,0,43,0,0.0
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,1000,979,53,551,0,0.0
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,income,1000,979,134,0,0,0.0
adult,1000,0,MWEMPGM_eps1000,QI1,5,0.1,_overall,1000,979,190,1000,26,0.026
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,workclass,1000,979,67,293,3,0.003
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,education-num,1000,979,63,309,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,occupation,1000,979,21,262,1,0.001
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,relationship,1000,979,70,82,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,capital-loss,1000,979,0,43,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,1000,979,33,551,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,income,1000,979,68,0,0,0.0
adult,1000,0,PrivateGSD_eps1,QI1,5,0.1,_overall,1000,979,111,1000,4,0.004
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,workclass,1000,979,134,293,9,0.009
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,1000,979,0,1000,0,0.0
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,education-num,1000,979,208,309,36,0.036
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,occupation,1000,979,68,262,4,0.004
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,relationship,1000,979,162,82,8,0.008
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,1000,979,0,84,0,0.0
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,1000,979,0,43,0,0.0
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,1000,979,68,551,4,0.004
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,income,1000,979,154,0,0,0.0
adult,1000,0,PrivateGSD_eps1000,QI1,5,0.1,_overall,1000,979,208,1000,55,0.055
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,workclass,1000,954,7,294,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,education-num,1000,954,4,272,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,occupation,1000,954,3,381,1,0.001
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,relationship,1000,954,10,75,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,hours-per-week,1000,954,0,563,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,income,1000,954,8,0,0,0.0
adult,1000,1,PrivBayes_eps1,QI1,5,0.1,_overall,1000,954,15,1000,1,0.001
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,workclass,1000,954,123,294,11,0.011
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,education-num,1000,954,183,272,32,0.032
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,occupation,1000,954,67,381,18,0.018
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,relationship,1000,954,140,75,10,0.01
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,1000,954,2,563,2,0.002
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,income,1000,954,147,0,0,0.0
adult,1000,1,PrivBayes_eps1000,QI1,5,0.1,_overall,1000,954,184,1000,50,0.05
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,workclass,1000,954,25,294,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,education-num,1000,954,19,272,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,occupation,1000,954,6,381,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,relationship,1000,954,25,75,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,capital-loss,1000,954,30,43,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,hours-per-week,1000,954,4,563,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,income,1000,954,21,0,0,0.0
adult,1000,1,PrivSyn_eps1,QI1,5,0.1,_overall,1000,954,31,1000,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,workclass,1000,954,33,294,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,education-num,1000,954,54,272,3,0.003
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,occupation,1000,954,7,381,1,0.001
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,relationship,1000,954,57,75,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,capital-loss,1000,954,64,43,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,1000,954,19,563,2,0.002
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,income,1000,954,48,0,0,0.0
adult,1000,1,PrivSyn_eps1000,QI1,5,0.1,_overall,1000,954,72,1000,6,0.006
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,workclass,1000,954,87,294,3,0.003
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,education-num,1000,954,119,272,4,0.004
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,occupation,1000,954,20,381,1,0.001
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,relationship,1000,954,96,75,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,1000,954,0,563,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,income,1000,954,79,0,0,0.0
adult,1000,1,MWEMPGM_eps1,QI1,5,0.1,_overall,1000,954,136,1000,8,0.008
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,workclass,1000,954,106,294,1,0.001
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,education-num,1000,954,152,272,11,0.011
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,occupation,1000,954,34,381,3,0.003
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,relationship,1000,954,119,75,3,0.003
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,1000,954,0,563,0,0.0
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,income,1000,954,122,0,0,0.0
adult,1000,1,MWEMPGM_eps1000,QI1,5,0.1,_overall,1000,954,159,1000,17,0.017
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,workclass,1000,954,50,294,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,education-num,1000,954,59,272,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,occupation,1000,954,6,381,4,0.004
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,relationship,1000,954,63,75,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,1000,954,0,563,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,income,1000,954,55,0,0,0.0
adult,1000,1,PrivateGSD_eps1,QI1,5,0.1,_overall,1000,954,84,1000,4,0.004
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,workclass,1000,954,119,294,1,0.001
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,1000,954,0,1000,0,0.0
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,education-num,1000,954,179,272,28,0.028
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,occupation,1000,954,47,381,5,0.005
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,relationship,1000,954,141,75,2,0.002
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,1000,954,0,95,0,0.0
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,1000,954,0,43,0,0.0
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,1000,954,1,563,1,0.001
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,income,1000,954,143,0,0,0.0
adult,1000,1,PrivateGSD_eps1000,QI1,5,0.1,_overall,1000,954,181,1000,33,0.033
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,workclass,1000,953,1,302,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,education-num,1000,953,2,304,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,occupation,1000,953,1,280,1,0.001
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,relationship,1000,953,10,82,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,hours-per-week,1000,953,0,503,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,income,1000,953,3,0,0,0.0
adult,1000,2,PrivBayes_eps1,QI1,5,0.1,_overall,1000,953,10,1000,1,0.001
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,workclass,1000,953,109,302,9,0.009
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,education-num,1000,953,180,304,34,0.034
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,occupation,1000,953,60,280,11,0.011
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,relationship,1000,953,149,82,7,0.007
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,1000,953,2,503,2,0.002
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,income,1000,953,145,0,0,0.0
adult,1000,2,PrivBayes_eps1000,QI1,5,0.1,_overall,1000,953,182,1000,52,0.052
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,workclass,1000,953,15,302,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,education-num,1000,953,6,304,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,occupation,1000,953,2,280,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,relationship,1000,953,15,82,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,capital-loss,1000,953,24,49,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,hours-per-week,1000,953,7,503,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,income,1000,953,12,0,0,0.0
adult,1000,2,PrivSyn_eps1,QI1,5,0.1,_overall,1000,953,24,1000,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,workclass,1000,953,43,302,2,0.002
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,education-num,1000,953,46,304,2,0.002
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,occupation,1000,953,10,280,1,0.001
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,relationship,1000,953,51,82,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,capital-loss,1000,953,71,49,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,1000,953,23,503,3,0.003
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,income,1000,953,50,0,0,0.0
adult,1000,2,PrivSyn_eps1000,QI1,5,0.1,_overall,1000,953,81,1000,8,0.008
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,workclass,1000,953,70,302,3,0.003
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,education-num,1000,953,107,304,6,0.006
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,occupation,1000,953,14,280,1,0.001
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,relationship,1000,953,96,82,0,0.0
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,1000,953,1,503,1,0.001
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,income,1000,953,84,0,0,0.0
adult,1000,2,MWEMPGM_eps1,QI1,5,0.1,_overall,1000,953,125,1000,11,0.011
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,workclass,1000,953,102,302,4,0.004
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,education-num,1000,953,175,304,23,0.023
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,occupation,1000,953,39,280,4,0.004
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,relationship,1000,953,143,82,8,0.008
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,1000,953,1,503,1,0.001
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,income,1000,953,135,0,0,0.0
adult,1000,2,MWEMPGM_eps1000,QI1,5,0.1,_overall,1000,953,185,1000,38,0.038
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,workclass,1000,953,60,302,0,0.0
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,education-num,1000,953,68,304,1,0.001
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,occupation,1000,953,8,280,1,0.001
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,relationship,1000,953,65,82,1,0.001
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,1000,953,1,503,1,0.001
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,income,1000,953,77,0,0,0.0
adult,1000,2,PrivateGSD_eps1,QI1,5,0.1,_overall,1000,953,97,1000,4,0.004
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,workclass,1000,953,119,302,3,0.003
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,1000,953,0,1000,0,0.0
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,education-num,1000,953,188,304,33,0.033
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,occupation,1000,953,49,280,2,0.002
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,relationship,1000,953,157,82,7,0.007
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,1000,953,0,81,0,0.0
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,1000,953,0,49,0,0.0
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,1000,953,0,503,0,0.0
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,income,1000,953,143,0,0,0.0
adult,1000,2,PrivateGSD_eps1000,QI1,5,0.1,_overall,1000,953,190,1000,40,0.04
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,workclass,1000,946,2,287,1,0.001
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,education-num,1000,946,6,262,1,0.001
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,occupation,1000,946,1,262,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,relationship,1000,946,11,66,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,hours-per-week,1000,946,0,515,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,income,1000,946,8,0,0,0.0
adult,1000,3,PrivBayes_eps1,QI1,5,0.1,_overall,1000,946,14,1000,2,0.002
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,workclass,1000,946,129,287,5,0.005
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,education-num,1000,946,193,262,33,0.033
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,occupation,1000,946,46,262,3,0.003
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,relationship,1000,946,145,66,2,0.002
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,1000,946,4,515,3,0.003
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,income,1000,946,132,0,0,0.0
adult,1000,3,PrivBayes_eps1000,QI1,5,0.1,_overall,1000,946,194,1000,39,0.039
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,workclass,1000,946,22,287,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,education-num,1000,946,8,262,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,occupation,1000,946,0,262,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,relationship,1000,946,21,66,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,capital-loss,1000,946,28,35,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,hours-per-week,1000,946,11,515,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,income,1000,946,15,0,0,0.0
adult,1000,3,PrivSyn_eps1,QI1,5,0.1,_overall,1000,946,29,1000,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,workclass,1000,946,73,287,3,0.003
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,education-num,1000,946,91,262,2,0.002
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,occupation,1000,946,18,262,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,relationship,1000,946,80,66,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,capital-gain,1000,946,1,85,1,0.001
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,capital-loss,1000,946,111,35,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,1000,946,28,515,3,0.003
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,income,1000,946,88,0,0,0.0
adult,1000,3,PrivSyn_eps1000,QI1,5,0.1,_overall,1000,946,120,1000,8,0.008
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,workclass,1000,946,101,287,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,education-num,1000,946,133,262,2,0.002
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,occupation,1000,946,21,262,1,0.001
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,relationship,1000,946,99,66,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,1000,946,3,515,2,0.002
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,income,1000,946,106,0,0,0.0
adult,1000,3,MWEMPGM_eps1,QI1,5,0.1,_overall,1000,946,147,1000,5,0.005
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,workclass,1000,946,124,287,1,0.001
